"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"1503","Киев",1700,0,"Senior QA engineer",4,1.5,"","Manual QA",28,"женский","Высшее","Другой вуз","False","продвинутый","свыше 1000 человек","Аутсорсинговая","eCommerce"
"1504","Киев",2700,1000,"Software Engineer",4,0.5,"JavaScript","",30,"мужской","Высшее","Другой вуз","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"1505","Киев",2300,500,"HR",6,3,"","",36,"женский","Высшее","ВНУ им. Даля","False","выше среднего","до 200 человек","Продуктовая","Другое"
"1506","Киев",2500,600,"Senior QA engineer",6,0,"","General QA",30,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Стартап","Веб-разработка,Другое"
"1507","Киев",750,0,"Junior Software Engineer",0.25,0.25,"C#/.NET","",33,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1508","Харьков",1800,600,"Software Engineer",3,0,"Java","",28,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Android"
"1509","Другой",600,120,"Data Scientist / Data Analyst",8,8,"","",32,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Другая","Desktop Applications,Корпоративные системы"
"1510","Сумы",150,0,"Software Engineer",0.5,0.5,"1С","",31,"мужской","Высшее","СумГУ","False","ниже среднего","до 1000 человек","Аутсорсинговая","Корпоративные системы,Другое"
"1511","Днепр",500,0,"Data Scientist / Data Analyst",7,0.5,"","",29,"мужской","Высшее","НГУ [Днепропетровск]","False","ниже среднего","до 1000 человек","Продуктовая","Другое"
"1512","Ивано-Франковск",300,50,"Junior Software Engineer",1,1,"Java","",24,"мужской","Высшее","Другой вуз","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
"1513","Киев",600,300,"Junior QA engineer",1,1,"","General QA",28,"мужской","Высшее","ЛНУ им. Франко","False","средний","до 10 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1514","Ивано-Франковск",2500,500,"Senior Software Engineer",5,5,"JavaScript","",27,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1515","Винница",1500,300,"Software Engineer",2,2,"Java","",27,"мужской","Техникум / Колледж","","False","ниже среднего","до 50 человек","Аутсорсинговая","Android"
"1516","Киев",2940,140,"Senior Software Engineer",4,3,"Objective-C","",28,"женский","Кандидат","НТУУ «КПИ»","False","средний","до 10 человек","Аутсорсинговая","iOS,Desktop Applications"
"1517","Киев",400,0,"Junior QA engineer",0.5,0.5,"","Manual QA",27,"мужской","Высшее","КНУСА","False","выше среднего","до 50 человек","Аутсорсинговая",""
"1518","Киев",1550,100,"QA engineer",4,2,"","Manual QA",25,"женский","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Продуктовая","Корпоративные системы"
"1519","Львов",400,0,"Junior QA engineer",0.5,0.5,"","Manual QA",27,"женский","Два высших","ЛНУ им. Франко","False","выше среднего","до 1000 человек","Аутсорсинговая","Desktop Applications"
"1520","Харьков",2100,800,"Software Engineer",4,4,"C#/.NET","",25,"мужской","Высшее","ХАИ","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1521","Днепр",2300,100,"Senior Software Engineer",5,5,"PHP","",25,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Веб-разработка,eCommerce"
"1522","Киев",250,100,"Junior Software Engineer",0.5,0,"Objective-C","",20,"мужской","Незаконченное высшее","КНУСА","True","выше среднего","до 50 человек","Аутсорсинговая","iOS"
"1523","Киев",1000,800,"Designer",1.5,0.5,"","",25,"женский","Высшее","НТУУ «КПИ»","False","продвинутый","до 10 человек","Другая","Другое"
"1524","Черновцы",850,100,"Software Engineer",3,3,"C#/.NET","",23,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1525","Днепр",2000,0,"Software Engineer",2,1,"Java","",30,"мужской","Высшее","НметАУ","False","средний","до 50 человек","Продуктовая","Android"
"1526","Львов",2900,200,"QA Tech Lead",5,1.5,"","Manual QA",35,"мужской","Высшее","ВНТУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1527","Харьков",220,55,"Designer",2,0.25,"","",22,"женский","Высшее","ХНУРЭ","False","ниже среднего","до 50 человек","Аутсорсинговая",""
"1528","Харьков",1600,700,"Senior Software Engineer",9,0.5,"PHP","",34,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1529","Киев",665,0,"Junior QA engineer",1.5,1,"","Manual QA",22,"женский","Высшее","КНУСА","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"1530","Днепр",800,150,"Software Engineer",3,2,"JavaScript","",24,"мужской","Высшее","ДНУ им. Гончара","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"1531","Черновцы",450,0,"Junior QA engineer",0.5,0.5,"","Manual QA",25,"мужской","Высшее","Львовская Политехника","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"1532","Киев",1000,400,"Data Scientist / Data Analyst",1.5,1.5,"","",24,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Стартап","Финансы и банки,Другое"
"1533","Киев",500,100,"Project manager",0.25,0.5,"","",27,"женский","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Android,iOS"
"1534","Киев",3000,0,"Software Engineer",3,1,"Java","",26,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Веб-разработка,eCommerce"
"1535","Харьков",2100,300,"Senior QA engineer",6,3,"","Manual QA",28,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая",""
"1536","Киев",950,0,"QA engineer",3,3,"","General QA",29,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая","Desktop Applications,Другое"
"1537","Ивано-Франковск",1700,100,"Project manager",5,3,"","",31,"мужской","Два высших","Другой вуз","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Веб-разработка,Финансы и банки"
"1538","Киев",500,0,"Junior Software Engineer",0.25,0.25,"PHP","",23,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Другая","Веб-разработка,eCommerce"
"1539","Днепр",1500,100,"QA engineer",4,4,"","Manual QA",28,"женский","Высшее","ДНУ им. Гончара","False","средний","до 200 человек","Аутсорсинговая","Android,Веб-разработка"
"1540","Киев",2200,200,"QA engineer",4,1.5,"","Automation QA",28,"мужской","Два высших","КНЭУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","eCommerce"
"1541","Харьков",1500,700,"Software Engineer",1.5,1.5,"JavaScript","",24,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 200 человек","Другая","Веб-разработка"
"1542","Львов",520,200,"Junior Software Engineer",0.5,0.5,"Java","",23,"мужской","Высшее","Львовская Политехника","False","средний","до 50 человек","Аутсорсинговая","Другое"
"1543","Киев",2500,500,"Software Engineer",5,1,"SQL","",27,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 1000 человек","Продуктовая","Gamedev"
"1544","Черкассы",600,200,"Software Engineer",2,2,"JavaScript","",22,"женский","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"1545","Киев",300,0,"Sales manager",1,1,"","",23,"женский","Высшее","НаУКМА","False","выше среднего","до 50 человек","Аутсорсинговая","Другое"
"1546","Хмельницкий",1075,275,"QA engineer",3,7,"","Automation QA",28,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","продвинутый","до 200 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1547","Одесса",900,300,"Software Engineer",2,2,"PHP","",25,"мужской","Высшее","ОНАС","False","ниже среднего","до 10 человек","Стартап","Веб-разработка"
"1548","Одесса",1500,0,"Project manager",0.25,0.25,"","",28,"мужской","Высшее","ОНУ им. Мечникова","False","выше среднего","до 200 человек","Продуктовая","Android,iOS"
"1549","Киев",600,150,"QA engineer",3,1.5,"","General QA",30,"женский","Незаконченное высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Веб-разработка,Телекоммуникации"
"1550","Днепр",1250,0,"Junior Software Engineer",1,1,"JavaScript","",31,"мужской","Высшее","ДНУ им. Гончара","False","средний","свыше 1000 человек","Продуктовая","Веб-разработка"
"1551","Львов",800,400,"QA engineer",3,0.5,"","Manual QA",26,"мужской","Высшее","Львовская Политехника","False","средний","до 50 человек","Аутстаффинговая","Desktop Applications,Веб-разработка"
"1552","Киев",2300,1300,"Software Engineer",4,0.5,"JavaScript","",23,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1553","Другой",2000,200,"Software Engineer",4,4,"C#/.NET","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"1554","Ивано-Франковск",700,150,"Software Engineer",2,1,"Java","",26,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","eCommerce,Корпоративные системы"
"1555","Киев",1500,800,"QA engineer",2,2,"","General QA",24,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1556","Харьков",3000,2000,"Senior Software Engineer",10,0.5,"Ruby/Rails","",34,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 10 человек","Продуктовая","Веб-разработка"
"1557","Киев",1600,400,"Sales manager",10,1.5,"","",30,"мужской","Незаконченное высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Desktop Applications,Системное программирование"
"1558","Киев",2000,1000,"Designer",10,1,"","",31,"мужской","Высшее","НметАУ","False","выше среднего","свыше 1000 человек","Продуктовая","Другое"
"1559","Днепр",1400,300,"Software Engineer",3,3,"C#/.NET","",24,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Другая","Desktop Applications,Веб-разработка"
"1560","Киев",800,100,"DevOps",2,1.5,"","",29,"мужской","Высшее","КНЭУ","False","средний","до 50 человек","Стартап","eCommerce"
"1561","Чернигов",400,0,"Junior Software Engineer",0.5,0.5,"JavaScript","",30,"мужской","Высшее","Другой вуз","False","элементарный","до 10 человек","Стартап","Веб-разработка"
"1562","Винница",380,0,"Junior QA engineer",1.5,1.5,"","Manual QA",23,"мужской","Высшее","ВНТУ","True","средний","свыше 1000 человек","Аутсорсинговая",""
"1563","Харьков",200,0,"Designer",0.5,0.5,"","",22,"женский","Незаконченное высшее","Другой вуз","True","ниже среднего","до 50 человек","Аутсорсинговая","Другое"
"1564","Киев",2000,400,"Software Engineer",3,1.5,"PHP","",37,"мужской","Среднее","","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1565","Киев",500,0,"Designer",0.5,0.25,"","",21,"женский","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Другое"
"1566","Киев",2700,0,"Senior Project Manager / Program Manager",10,5,"","",34,"мужской","Высшее","НАУ","False","средний","до 1000 человек","Продуктовая","Другое"
"1567","Киев",1400,0,"Senior Software Engineer",3,0.5,"JavaScript","",23,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка"
"1568","Львов",1500,1200,"Junior Software Engineer",1,1,"JavaScript","",25,"мужской","Высшее","Львовская Политехника","False","продвинутый","до 50 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
"1569","Днепр",300,300,"Junior Software Engineer",0,0,"Java","",25,"мужской","Незаконченное высшее","ДНУ им. Гончара","False","средний","до 50 человек","Аутсорсинговая","Android"
"1570","Удаленно",3600,200,"Senior Software Engineer",8,3,"PHP","",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Стартап","eCommerce"
"1571","Киев",3135,300,"Senior Software Engineer",5,2,"JavaScript","",25,"мужской","Высшее","НАУ","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"1572","Днепр",300,100,"Junior Software Engineer",1,1,"PHP","",26,"мужской","Незаконченное высшее","НГУ [Днепропетровск]","False","элементарный","до 10 человек","Аутсорсинговая","Веб-разработка"
"1573","Ивано-Франковск",800,100,"Junior QA engineer",4,3,"","Manual QA",29,"женский","Незаконченное высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"1574","Харьков",1900,0,"DBA",5,2,"","",28,"женский","Высшее","ХНУРЭ","False","средний","до 200 человек","Аутсорсинговая","Другое"
"1575","Киев",3000,900,"Senior Software Engineer",4,0.5,"Java","",27,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"1576","Одесса",4200,200,"Technical Lead",8,1.5,"Java","",40,"мужской","Высшее","НУК","False","средний","до 1000 человек","Аутсорсинговая","Телекоммуникации"
"1577","Киев",500,250,"Junior Software Engineer",1,0,"PHP","",26,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"1578","Киев",1700,100,"HR",6,1,"","",29,"женский","Высшее","КНУ им. Шевченко","False","продвинутый","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
"1579","Харьков",1100,400,"QA engineer",3,2,"","General QA",26,"женский","Высшее","ХНУРЭ","False","средний","до 200 человек","Аутсорсинговая",""
"1580","Запорожье",2300,300,"Team lead",5,5,"","",29,"мужской","Высшее","ЗНТУ","False","средний","до 200 человек","Продуктовая","iOS,Веб-разработка"
"1581","Черкассы",2200,600,"Software Engineer",5,5,"Java","",27,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Другое"
"1582","Одесса",1000,500,"Software Engineer",1,0.5,"Java","",29,"мужской","Высшее","Другой вуз","False","продвинутый","до 10 человек","Аутстаффинговая","Android"
"1583","Одесса",2000,200,"Software Engineer",3,0.5,"Java","",23,"мужской","Высшее","ОНУ им. Мечникова","False","выше среднего","до 10 человек","Продуктовая","Android"
"1584","Винница",600,200,"Junior Software Engineer",0.5,0.5,"JavaScript","",30,"мужской","Высшее","ВНТУ","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"1585","Львов",264,0,"Junior QA engineer",0.5,0.5,"","Manual QA",33,"мужской","Высшее","Львовская Политехника","False","ниже среднего","до 10 человек","Стартап","Веб-разработка"
"1586","Киев",800,400,"Junior Software Engineer",1,1,"C#/.NET","",20,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","средний","до 10 человек","Аутсорсинговая","Android,iOS"
"1587","Киев",550,300,"Junior Software Engineer",1,1,"Other","",23,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","Gamedev"
"1588","Львов",300,0,"Junior Software Engineer",0,0,"SQL","",27,"мужской","Незаконченное высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","Корпоративные системы,Другое"
"1589","Киев",2500,0,"Senior Project Manager / Program Manager",6,0.25,"","",26,"женский","Высшее","КНУ им. Шевченко","False","продвинутый","до 200 человек","Продуктовая",""
"1590","Киев",400,-200,"Project manager",1,0,"","",23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","Android,iOS"
"1591","Днепр",700,200,"Junior QA engineer",0.5,1.5,"","Automation QA",29,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 1000 человек","Продуктовая","Desktop Applications,Веб-разработка"
"1592","Одесса",3000,700,"Senior Software Engineer",5,0,"JavaScript","",26,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
"1593","Киев",3800,500,"Project manager",8,5,"","",35,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Продуктовая","Телекоммуникации"
"1594","Львов",1500,1200,"Software Engineer",1,0,"Java","",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутстаффинговая","eCommerce,Корпоративные системы"
"1595","Черновцы",330,100,"Marketing",1.5,1,"","",35,"женский","Высшее","Другой вуз","False","продвинутый","до 10 человек","Продуктовая","iOS,Мультимедиа"
"1596","Киев",2200,0,"Business analyst",3,2,"","",31,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
"1597","Киев",350,250,"Project manager",1.5,1.5,"","",25,"мужской","Высшее","ЗНТУ","False","выше среднего","до 10 человек","Стартап","Веб-разработка"
"1598","Львов",2000,-400,"Software Engineer",4,0,"C#/.NET","",26,"мужской","Высшее","ВНТУ","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
"1599","Днепр",3500,300,"Product Manager",4,0.25,"","",30,"мужской","Два высших","ДНУ им. Гончара","False","продвинутый","до 10 человек","Стартап","Другое"
"1600","Винница",1050,200,"QA engineer",2,2,"","Manual QA",28,"женский","Высшее","ВНТУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","iOS,Веб-разработка"
"1601","Киев",1200,0,"QA engineer",3,0.5,"","Manual QA",25,"мужской","Высшее","ВНУ им. Даля","False","средний","свыше 1000 человек","Аутсорсинговая","Android,iOS"
"1602","Запорожье",270,0,"Junior QA engineer",0.25,0.25,"","Manual QA",32,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"1603","Днепр",2500,300,"DevOps",10,0.25,"","",27,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Аутсорсинговая","eCommerce,Корпоративные системы"
"1604","Киев",3500,500,"DBA",8,0.25,"","",29,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Другое"
"1605","Харьков",450,0,"Designer",2,1,"","",28,"женский","Высшее","ХАИ","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"1606","Харьков",900,100,"Game designer",3,1.5,"","",25,"мужской","Высшее","ХНУ им. Каразина","False","средний","до 200 человек","Аутсорсинговая","Gamedev"
"1607","Львов",400,100,"Junior QA engineer",0.5,0.5,"","Manual QA",22,"женский","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
"1608","Киев",3350,150,"Senior Software Engineer",9,2,"C#/.NET","",28,"женский","Высшее","НаУКМА","False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка,eCommerce"
"1609","Киев",1240,540,"QA engineer",2,0.5,"","General QA",27,"мужской","Высшее","КНЭУ","False","выше среднего","до 50 человек","Аутстаффинговая","Финансы и банки,eCommerce"
"1610","Киев",450,210,"Junior QA engineer",1,0.5,"","Manual QA",31,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Телекоммуникации"
"1611","Харьков",518,222,"Marketing",4,0,"","",22,"женский","Высшее","ХНЭУ","False","ниже среднего","до 10 человек","Аутсорсинговая","eCommerce,Другое"
"1612","Киев",1800,500,"QA engineer",2,0,"","Automation QA",25,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Финансы и банки,Другое"
"1613","Харьков",500,200,"HR",1.5,1.5,"","",27,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Другое"
"1614","Киев",2500,0,"Senior Project Manager / Program Manager",10,2,"","",48,"мужской","Два высших","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Корпоративные системы,Другое"
"1615","Киев",1500,500,"Senior QA engineer",2,2,"","General QA",27,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 10 человек","Продуктовая","Android,Веб-разработка"
"1616","Львов",700,400,"Software Engineer",0.5,0.5,"JavaScript","",24,"женский","Высшее","ЛНУ им. Франко","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"1617","Львов",2000,700,"Software Engineer",5,0.5,"Python","",24,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1618","Киев",250,0,"Junior Software Engineer",0.5,0.5,"JavaScript","",20,"мужской","Незаконченное высшее","НАУ","True","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"1619","Киев",830,70,"Senior QA engineer",0,2,"","Manual QA",32,"женский","Высшее","НАУ","False","ниже среднего","до 50 человек","Другая","Веб-разработка,eCommerce"
"1620","Днепр",3300,500,"Senior Software Engineer",5,2,"JavaScript","",32,"мужской","Высшее","НметАУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"1621","Киев",740,185,"Junior Software Engineer",1.5,0,"JavaScript","",26,"женский","Высшее","НАУ","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"1622","Одесса",1500,500,"Software Engineer",2,0.5,"Java","",27,"мужской","Высшее","Другой вуз","False","ниже среднего","свыше 1000 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"1623","Запорожье",2300,200,"Senior Software Engineer",9,3,"PHP","",27,"мужской","Высшее","ЗНТУ","False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка"
"1624","Киев",4500,990,"Project manager",5,2,"","",26,"женский","Высшее","НТУУ «КПИ»","False","продвинутый","до 50 человек","Продуктовая","eCommerce"
"1625","Запорожье",900,600,"Junior Software Engineer",1.5,1.5,"JavaScript","",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"1626","Харьков",500,500,"Junior Software Engineer",1,0,"JavaScript","",26,"женский","Высшее","НТУ «ХПИ»","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка"
"1627","Одесса",3800,0,"Senior Software Engineer",7,1,"Java","",28,"мужской","Высшее","ВНТУ","False","выше среднего","до 200 человек","Продуктовая","Корпоративные системы"
"1628","Черновцы",700,400,"Software Engineer",2,0,"JavaScript","",23,"мужской","Техникум / Колледж","","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"1629","Днепр",3000,0,"QA Tech Lead",7,5,"","General QA",32,"мужской","Высшее","НГУ [Днепропетровск]","False","выше среднего","свыше 1000 человек","Продуктовая","Веб-разработка,Финансы и банки"
"1630","Днепр",670,-50,"Senior Software Engineer",8,6,"1С","",30,"мужской","Высшее","ДНУ им. Гончара","False","ниже среднего","до 10 человек","Другая","Другое"
"1631","Одесса",200,0,"Talent Researcher",0.5,0.5,"","",22,"женский","Высшее","ОНУ им. Мечникова","True","выше среднего","до 10 человек","Другая","Другое"
"1632","Харьков",550,200,"HTML coder",2,1.5,"","",32,"мужской","Два высших","ХНУ им. Каразина","False","ниже среднего","до 50 человек","Стартап","Веб-разработка"
"1633","Львов",300,-500,"Junior QA engineer",0.25,0.25,"","Manual QA",26,"женский","Высшее","Другой вуз","False","элементарный","свыше 1000 человек","Аутсорсинговая","Android,iOS"
"1634","Харьков",1650,0,"Software Engineer",8,8,"JavaScript","",29,"мужской","Высшее","ХНУРЭ","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"1635","Другой",3300,0,"Senior Software Engineer",9,6,"Python","",27,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 1000 человек","Стартап","Системное программирование,Другое"
"1636","Харьков",900,300,"Designer",3,1.5,"","",20,"мужской","Высшее","ХНУРЭ","True","выше среднего","до 50 человек","Продуктовая","Desktop Applications,Веб-разработка"
"1637","Днепр",1050,550,"Junior Software Engineer",1,0,"JavaScript","",23,"мужской","Незаконченное высшее","Другой вуз","True","выше среднего","до 10 человек","Другая","Корпоративные системы"
"1638","Киев",3300,600,"Senior Software Engineer",4,1,"Java","",28,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Корпоративные системы"
"1639","Киев",1000,300,"Software Engineer",3,2,"PHP","",26,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"1640","Харьков",1500,200,"QA engineer",3,2,"","Manual QA",33,"мужской","Высшее","ХНУРЭ","False","средний","до 1000 человек","Аутсорсинговая","Корпоративные системы"
"1641","Одесса",2200,400,"Software Engineer",4,1,"Java","",24,"мужской","Высшее","Другой вуз","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","Другое"
"1642","Львов",2000,600,"Senior Software Engineer",7,1,"PHP","",30,"мужской","Два высших","ЛНУ им. Франко","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"1643","Харьков",3300,150,"Senior Software Engineer",10,6,"Java","",32,"мужской","Высшее","ХАИ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","eCommerce"
"1644","Другой",1600,1300,"Junior Software Engineer",1.5,1,"JavaScript","",22,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 10 человек","Продуктовая","Веб-разработка,eCommerce"
"1645","Киев",2400,300,"Senior Software Engineer",4,3,"Python","",23,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Продуктовая","Веб-разработка"
"1646","Харьков",2000,500,"Software Engineer",3,3,"C#/.NET","",26,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"1647","Киев",2250,0,"Software Engineer",3,2,"Java","",23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Продуктовая","Финансы и банки"
"1648","Киев",1520,120,"Software Engineer",2,1,"JavaScript","",20,"мужской","Незаконченное высшее","ВНУ им. Даля","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"1649","Харьков",1700,700,"Software Engineer",7,0,"PHP","",37,"мужской","Высшее","ХНУ им. Каразина","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"1650","Киев",3500,0,"Senior Software Engineer",5,1.5,"Java","",28,"мужской","Высшее","ГУТ","False","средний","свыше 1000 человек","Аутсорсинговая","Android"
"1651","Одесса",1800,1000,"Software Engineer",2,0.5,"JavaScript","",19,"мужской","Незаконченное высшее","ОНУ им. Мечникова","True","средний","до 50 человек","Аутстаффинговая","Веб-разработка"
"1652","Харьков",3000,400,"Senior Software Engineer",10,9,"C++","",43,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 1000 человек","Продуктовая","Корпоративные системы"
"1653","Одесса",1800,1000,"Software Engineer",2,1.5,"Java","",46,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Android"
"1654","Львов",1700,1000,"Software Engineer",3,0.5,"JavaScript","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"1655","Одесса",2800,600,"Designer",2,0.5,"","",26,"мужской","Высшее","ВНТУ","False","средний","до 200 человек","Продуктовая","Android,iOS"
"1656","Киев",450,0,"Junior QA engineer",0,0,"","Automation QA",32,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Телекоммуникации,Мультимедиа"
"1657","Киев",1200,0,"QA engineer",2,0,"","General QA",44,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Продуктовая","Android,iOS"
"1658","Киев",2500,0,"Senior Software Engineer",7,5,"PHP","",30,"мужской","Высшее","НТУУ «КПИ»","False","ниже среднего","до 200 человек","Другая","Веб-разработка"
"1659","Киев",3000,1000,"DevOps",10,1.5,"Other","",32,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
