"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
2118,"Киев",3200,0,"Project Manager","6.0","2.0",,,34,"мужской","Высшее","ЗНТУ","False","выше среднего","до 1000 человек","Аутстаффинговая","Другое"
2119,"Киев",3200,1600,"Project Manager","3.0","0.5",,,34,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Другая","Веб-разработка,Корпоративные системы"
2120,"Киев",3200,400,"DevOps","5.0","2.0",,,34,"мужской","Высшее",,"False","продвинутый","до 200 человек","Стартап","Веб-разработка,eCommerce"
2121,"Житомир",3200,200,"Senior Software Engineer","10.0","5.0","C#/.NET",,34,"мужской","Высшее","ЖГТУ","False","средний","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
2122,"Днепр",3200,500,"Business Analyst","9.0","2.0",,,34,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 200 человек","Продуктовая","Desktop Applications,Веб-разработка,eCommerce"
2123,"Киев",3200,500,"Team Lead","10.0","2.0",,,34,"мужской","Кандидат","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
2124,"Киев",3200,800,"Senior QA Engineer","9.0","0.5",,"Automation QA",35,"мужской","Высшее","СумГУ","False","средний","до 200 человек","Аутсорсинговая","Телекоммуникации"
2125,"Харьков",3200,200,"Business Analyst","6.0","0.5",,,35,"женский","Высшее","ХАИ","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Android"
2126,"Киев",3200,400,"Team Lead","10.0","3.0",,,35,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 1000 человек","Продуктовая","Веб-разработка"
2127,"Харьков",3200,500,"Senior Software Engineer","7.0","2.0","C++",,35,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Android,Embedded,Системное программирование"
2128,"Харьков",3200,0,"Senior Software Engineer","8.0","4.0","C#/.NET",,35,"мужской","Два высших",,"False","выше среднего","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
2129,"Удаленно",3200,200,"Senior Software Engineer","6.0","1.0","JavaScript",,36,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутстаффинговая","Веб-разработка,Финансы и банки,Корпоративные системы"
2130,"Удаленно",3200,500,"Senior Software Engineer","10.0","0.5","JavaScript",,37,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 10 человек","Другая","Веб-разработка"
2131,"Киев",3200,1000,"Software Engineer","9.0","2.0","Java",,37,"мужской","Техникум / Колледж",,"False","ниже среднего","до 200 человек","Продуктовая","Веб-разработка"
2132,"Днепр",3200,0,"Senior Software Engineer","10.0","2.0","Swift",,37,"мужской","Высшее","НметАУ","False","элементарный","до 200 человек","Аутсорсинговая","iOS"
2133,"Киев",3200,200,"Senior Software Engineer","10.0","4.0","SQL",,42,"женский","Высшее","КНЭУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
2134,"Киев",3200,0,"QA Engineer","10.0","2.0",,"Automation QA",43,"мужской","Техникум / Колледж","Другой вуз","False","средний","до 200 человек","Продуктовая","Мультимедиа"
2135,"Киев",3182,190,"Senior Software Engineer","10.0","4.0","C#/.NET",,38,"мужской","Высшее","НаУКМА","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
2136,"Львов",3180,100,"Software Engineer","8.0","5.0","Python",,29,"мужской","Высшее",,"False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка,Телекоммуникации,Корпоративные системы"
2137,"Харьков",3160,600,"Senior Software Engineer","4.0","2.0","Java",,24,"мужской","Высшее","ХАИ","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2138,"Львов",3150,200,"Senior Software Engineer","7.0","4.0","C#/.NET",,27,"мужской","Высшее","ЛНУ им. Франко","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
2139,"Киев",3150,350,"Product Manager","4.0","1.0",,,27,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 200 человек","Продуктовая","Корпоративные системы"
2140,"Удаленно",3150,1400,"Software Engineer","4.0","0.5","Java",,34,"мужской","Кандидат",,"False","средний","до 10 человек","Стартап","Веб-разработка,Мультимедиа"
2141,"Киев",3150,500,"Senior Software Engineer","6.0","2.0","PHP",,35,"мужской","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Продуктовая","Веб-разработка,Корпоративные системы"
2142,"Киев",3150,500,"Senior Software Engineer","10.0","3.0","C++",,37,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Веб-разработка,Финансы и банки"
2143,"Харьков",3150,150,"Senior Software Engineer","10.0","6.0","C#/.NET",,39,"мужской","Высшее",,"False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка"
2144,"Киев",3150,150,"DBA","10.0","3.0",,,46,"мужской","Высшее","СумГУ","False","ниже среднего","до 200 человек","Продуктовая","Desktop Applications,eCommerce,Корпоративные системы"
2145,"Львов",3150,200,"Project Manager","4.0","5.0",,,47,"женский","Два высших","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
2146,"Киев",3135,280,"Senior Software Engineer","6.0","3.0","Swift",,30,"мужской","Незаконченное высшее","КНЭУ","False","средний","свыше 1000 человек","Аутстаффинговая","iOS"
2147,"Киев",3135,760,"Product Manager","5.0","0.5",,,34,"женский","Высшее","НаУКМА","False","продвинутый","свыше 1000 человек","Аутстаффинговая","Веб-разработка,Другое"
2148,"Львов",3130,0,"Software Engineer","6.0","1.0","Python",,34,"мужской","Два высших","ЛНУ им. Франко","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2149,"Харьков",3110,190,"Senior Software Engineer","10.0","2.0","Java",,36,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","eCommerce,Корпоративные системы"
2150,"Днепр",3100,1100,"Senior Software Engineer","4.0","0.25","Swift",,23,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","свыше 1000 человек","Аутсорсинговая","iOS"
2151,"Львов",3100,1400,"Software Engineer","2.0","0.0","JavaScript",,23,"мужской","Высшее","ЗНТУ","False","продвинутый","до 200 человек","Продуктовая","Android,iOS,Веб-разработка"
2152,"Львов",3100,150,"Senior Software Engineer","4.0","1.0","Java",,23,"женский","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
2153,"Львов",3100,1500,"Team Lead","4.0","4.0",,,23,"женский","Высшее","Львовская Политехника","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Android"
2154,"Киев",3100,1100,"Software Engineer","3.0","0.5","Kotlin",,24,"мужской","Высшее","НаУКМА","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Android"
2155,"Львов",3100,0,"Software Engineer","4.0","0.5","JavaScript",,24,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2156,"Киев",3100,250,"Technical Lead","5.0","1.0","PHP",,24,"мужской","Высшее","ВНУ им. Даля","False","выше среднего","до 200 человек","Аутсорсинговая","eCommerce"
2157,"Львов",3100,2000,"Software Engineer","3.0","0.5","JavaScript",,25,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Другое"
2158,"Днепр",3100,1130,"Software Engineer","4.0","0.0","C#/.NET",,25,"мужской","Высшее","ДНУЖТ","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2159,"Киев",3100,600,"Senior Software Engineer","4.0","1.0","JavaScript",,25,"женский","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Мультимедиа"
2160,"Киев",3100,1100,"Senior Software Engineer","3.0","1.0","JavaScript",,25,"мужской","Высшее",,"False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
2161,"Киев",3100,300,"Software Engineer","5.0","2.0","JavaScript",,26,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутстаффинговая","Веб-разработка"
2162,"Киев",3100,1100,"Senior Project Manager / Program Manager","5.0","2.0",,,26,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка,Корпоративные системы,Другое"
2163,"Харьков",3100,450,"Software Engineer","5.0","1.0","Java",,26,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2164,"Киев",3100,200,"Senior Software Engineer","5.0","3.0","JavaScript",,26,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Финансы и банки"
2165,"Киев",3100,600,"Data Scientist","3.0","1.0",,,27,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 1000 человек","Продуктовая","Gamedev"
2166,"Днепр",3100,580,"Senior Software Engineer","6.0","1.0","JavaScript",,27,"мужской","Высшее","НГУ [Днепропетровск]","False","средний","до 200 человек","Продуктовая","Веб-разработка"
2167,"Киев",3100,300,"Software Engineer","7.0","4.0","C++",,27,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутстаффинговая","Телекоммуникации"
2168,"Киев",3100,500,"Software Engineer","7.0","1.0","Java",,27,"мужской","Высшее","НАУ","False","выше среднего","до 1000 человек","Аутсорсинговая","Android,Веб-разработка,Финансы и банки"
2169,"Львов",3100,300,"Senior Software Engineer","6.0","0.25","C++",,27,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Embedded"
2170,"Киев",3100,600,"QA Engineer","5.0","3.0",,"Automation QA",28,"мужской","Высшее","ХНУРЭ","False","средний","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
2171,"Киев",3100,1300,"Software Engineer","4.0","0.5","Java",,28,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
2172,"Тернополь",3100,100,"Senior Software Engineer","6.0","3.0","Scala",,28,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
2173,"Удаленно",3100,1600,"Senior QA Engineer","4.0","0.5",,"Manual QA",28,"мужской","Высшее","ХНУ им. Каразина","False","выше среднего","до 50 человек","Стартап","Веб-разработка,Финансы и банки"
2174,"Удаленно",3100,100,"QA Engineer","5.0","3.0",,"Manual QA",29,"женский","Высшее","ДонНТУ","False","продвинутый","до 200 человек","Продуктовая","Desktop Applications,Веб-разработка"
2175,"Киев",3100,300,"Senior Software Engineer","7.0","2.0","Java",,29,"мужской","Высшее",,"False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка,Gamedev"
2176,"Киев",3100,300,"Product Manager","5.0","2.0",,,29,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Продуктовая","Веб-разработка"
2177,"Львов",3100,600,"Senior Software Engineer","9.0","0.5","C#/.NET",,30,"женский","Высшее","ДНУЖТ","False","средний","до 1000 человек","Аутсорсинговая","Системное программирование,Телекоммуникации"
2178,"Киев",3100,1300,"Senior Software Engineer","3.0","0.5","Java",,30,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2179,"Киев",3100,280,"Software Engineer","8.0","8.0","C#/.NET",,30,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Веб-разработка,Корпоративные системы"
2180,"Киев",3100,200,"Senior QA Engineer","8.0","3.0",,"General QA",30,"мужской","Высшее","ОНУ им. Мечникова","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Android,iOS,Embedded"
2181,"Удаленно",3100,700,"Senior Software Engineer","5.0","0.25","C#/.NET",,30,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 10 человек","Стартап","Android,iOS,Gamedev"
2182,"Киев",3100,330,"Senior Software Engineer","9.0","9.0","C#/.NET",,31,"мужской","Два высших","НТУУ «КПИ»","False","продвинутый","до 10 человек","Продуктовая","Desktop Applications,Веб-разработка,Корпоративные системы"
2183,"Киев",3100,300,"Senior QA Engineer","6.0","0.0",,"Manual QA",31,"женский","Высшее","КНУ им. Шевченко","False","выше среднего","свыше 1000 человек","Продуктовая","Веб-разработка,Embedded"
2184,"Днепр",3100,300,"Senior Software Engineer","4.0","1.0","JavaScript",,31,"мужской","Техникум / Колледж",,"False","выше среднего","свыше 1000 человек","Аутстаффинговая","Веб-разработка"
2185,"Ужгород",3100,100,"QA Tech Lead","10.0","10.0",,"General QA",32,"мужской","Высшее",,"False","выше среднего","до 200 человек","Продуктовая","Веб-разработка,Embedded"
2186,"Ивано-Франковск",3100,500,"Senior Software Engineer","4.0","4.0","JavaScript",,32,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2187,"Днепр",3100,400,"QA Tech Lead","9.0","8.0",,"Manual QA",32,"женский","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
2188,"Харьков",3100,600,"Senior Software Engineer","6.0","2.0","JavaScript",,32,"мужской","Два высших","ХНУРЭ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
2189,"Киев",3100,400,"Senior Software Engineer","6.0","1.0","PHP",,32,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
2190,"Киев",3100,200,"System Analyst","4.0","1.0",,,33,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Другое"
2191,"Киев",3100,300,"Senior Software Engineer","10.0","3.0","SQL",,33,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Desktop Applications"
2192,"Удаленно",3100,350,"Technical Lead","10.0","4.0","PHP",,34,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","до 10 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
2193,"Другой",3100,400,"DevOps","10.0","0.5",,,35,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Продуктовая","Финансы и банки"
2194,"Киев",3100,620,"Senior Software Engineer","5.0","0.5","Java",,35,"мужской","Среднее",,"False","выше среднего","свыше 1000 человек","Аутстаффинговая","Веб-разработка,eCommerce,Корпоративные системы"
2195,"Киев",3100,400,"Senior Software Engineer","10.0","3.0","JavaScript",,35,"мужской","Незаконченное высшее",,"False","средний","до 50 человек","Продуктовая","Веб-разработка"
2196,"Киев",3100,500,"Senior QA Engineer","10.0","1.0",,"General QA",36,"женский","Высшее","ВНТУ","False","продвинутый","до 200 человек","Продуктовая","Веб-разработка,Другое"
2197,"Днепр",3100,900,"Technical Lead","4.0","3.0","Python",,37,"мужской","Высшее","Другой вуз","False","продвинутый","до 50 человек","Аутстаффинговая","Веб-разработка,eCommerce"
2198,"Киев",3100,250,"Senior Software Engineer","9.0","5.0","PHP",,37,"мужской","Высшее","ХНУРЭ","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
2199,"Киев",3100,0,"Senior Software Engineer","8.0","1.0","Kotlin",,43,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","Android"
2200,"Днепр",3100,0,"Technical Lead","10.0","3.0","C#/.NET",,45,"мужской","Высшее","ДНУЖТ","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
2201,"Киев",3100,350,"QA Engineer","7.0","2.0",,"General QA",47,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","до 50 человек","Аутстаффинговая","Android,iOS,Desktop Applications"
2202,"Киев",3060,260,"Software Engineer","8.0","2.0","Java",,35,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая","Корпоративные системы"
2203,"Харьков",3050,1200,"Software Engineer","5.0","3.0","C#/.NET",,21,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Android,Desktop Applications,Веб-разработка"
2204,"Днепр",3050,800,"Senior Software Engineer","7.0","3.0","Java",,25,"мужской","Высшее","ДНУ им. Гончара","False","продвинутый","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce,Корпоративные системы"
2205,"Удаленно",3050,2050,"QA Engineer","4.0","0.25",,"Automation QA",29,"мужской","Высшее","Другой вуз","False","продвинутый","до 200 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
2206,"Удаленно",3050,1500,"Software Engineer","5.0","0.25","JavaScript",,30,"мужской","Высшее","ХНУРЭ","False","средний","до 200 человек","Продуктовая","Веб-разработка,Финансы и банки"
2207,"Киев",3050,800,"Senior Software Engineer","5.0","2.0","JavaScript",,31,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
2208,"Днепр",3050,0,"Senior Software Engineer","10.0","1.0","Java",,34,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
2209,"Удаленно",3050,50,"Senior Software Engineer","10.0","10.0","JavaScript",,37,"мужской","Два высших","КНУ им. Шевченко","False","выше среднего","до 1000 человек","Аутстаффинговая","Desktop Applications,Веб-разработка"
2210,"Киев",3050,250,"Senior QA Engineer","10.0","10.0",,"Automation QA",47,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
2211,"Винница",3045,-235,"Project Manager","8.0","0.5",,,39,"мужской","Высшее","ВНТУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки,eCommerce"
2212,"Киев",3040,800,"Software Engineer","2.0","1.0","Python",,20,"мужской","Еще студент","НТУУ «КПИ»","True","выше среднего","до 10 человек","Продуктовая","Веб-разработка"
2213,"Днепр",3040,200,"Technical Lead","8.0","3.0","JavaScript",,28,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
2214,"Киев",3040,500,"QA Tech Lead","8.0","4.0",,"General QA",29,"женский","Высшее","ЧГУ им. Петра Могилы","False","выше среднего","до 1000 человек","Продуктовая","Веб-разработка"
2215,"Киев",3040,100,"Software Engineer","10.0","1.0","C#/.NET",,32,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Другое"
2216,"Львов",3000,1500,"Software Engineer","2.0","0.5","Golang",,21,"мужской","Еще студент","Львовская Политехника","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
2217,"Львов",3000,2000,"Software Engineer","2.0","0.0","C#/.NET",,21,"мужской","Высшее","ЛНУ им. Франко","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
2218,"Киев",3000,1600,"Software Engineer","2.0","0.5","Java",,21,"мужской","Еще студент","КНУ им. Шевченко","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
2219,"Харьков",3000,1000,"Software Engineer","4.0","0.5","JavaScript",,21,"мужской","Еще студент","ХНУ им. Каразина","True","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
2220,"Киев",3000,1700,"Research Engineer","3.0","3.0",,,21,"мужской","Еще студент","НТУУ «КПИ»","True","средний","свыше 1000 человек","Продуктовая","Другое"
2221,"Николаев",3000,1200,"Software Engineer","3.0","1.0","JavaScript",,21,"мужской","Высшее","ЧГУ им. Петра Могилы","False","продвинутый","до 50 человек","Стартап","Веб-разработка"
2222,"Удаленно",3000,1000,"Senior Software Engineer","3.0","0.25","JavaScript",,21,"мужской","Еще студент","ДНУ им. Гончара","True","продвинутый","до 10 человек","Продуктовая","Веб-разработка"
2223,"Киев",3000,1000,"Software Engineer","2.0","0.25","Golang",,22,"мужской","Незаконченное высшее","КНУ им. Шевченко","False","продвинутый","до 50 человек","Продуктовая","Другое"
2224,"Киев",3000,300,"Software Engineer","4.0","2.0","JavaScript",,22,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2225,"Днепр",3000,1200,"Senior Software Engineer","2.0","0.25","JavaScript",,22,"мужской","Высшее","НметАУ","False","выше среднего","до 50 человек","Стартап","Веб-разработка,eCommerce"
2226,"Киев",3000,0,"Senior Software Engineer","4.0","2.0","Java",,22,"мужской","Незаконченное высшее","НАУ","False","выше среднего","до 200 человек","Аутсорсинговая","Другое"
2227,"Киев",3000,1100,"Software Engineer","5.0","3.0","Swift",,22,"мужской","Высшее","КНУ им. Шевченко","False","средний","свыше 1000 человек","Аутсорсинговая","iOS"
2228,"Киев",3000,1000,"Senior Software Engineer","5.0","0.5","PHP",,22,"мужской","Незаконченное высшее",,"False","средний","до 200 человек","Продуктовая","Веб-разработка"
2229,"Удаленно",3000,1000,"Software Engineer","3.0","1.0","JavaScript",,22,"мужской","Незаконченное высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
2230,"Киев",3000,1300,"Software Engineer","4.0","0.5","JavaScript",,22,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка"
2231,"Днепр",3000,1300,"Software Engineer","3.0","0.0","Ruby/Rails",,22,"мужской","Еще студент","ДНУ им. Гончара","True","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2232,"Харьков",3000,1000,"Senior Software Engineer","4.0","0.5","PHP",,22,"мужской","Высшее","ХНУРЭ","False","средний","до 1000 человек","Аутстаффинговая","Веб-разработка"
2233,"Киев",3000,1000,"Software Engineer","3.0","0.25","JavaScript",,22,"мужской","Высшее","НГУ [Днепропетровск]","False","продвинутый","до 200 человек","Продуктовая","Веб-разработка"
2234,"Киев",3000,700,"Senior Software Engineer","3.0","2.0","JavaScript",,22,"мужской","Еще студент","НТУУ «КПИ»","True","средний","свыше 1000 человек","Продуктовая","Веб-разработка"
2235,"Днепр",3000,1200,"Software Engineer","4.0","1.0","Java",,22,"мужской","Высшее",,"False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2236,"Львов",3000,500,"Software Engineer","3.0","1.0","JavaScript",,22,"мужской","Незаконченное высшее","Львовская Политехника","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
2237,"Львов",3000,1600,"Senior Software Engineer","4.0","1.0","Kotlin",,22,"мужской","Высшее","Львовская Политехника","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Android"
2238,"Киев",3000,800,"Software Engineer","3.0","3.0","C#/.NET",,23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Продуктовая","Веб-разработка"
2239,"Львов",3000,1000,"Senior Software Engineer","5.0","0.5","PHP",,23,"мужской","Высшее","Львовская Политехника","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка"
2240,"Киев",3000,800,"Software Engineer","3.0","0.25","JavaScript",,23,"мужской","Высшее","НАУ","False","выше среднего","до 200 человек","Аутстаффинговая","Веб-разработка"
2241,"Киев",3000,1500,"Software Engineer","3.0","0.25","JavaScript",,23,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
2242,"Харьков",3000,500,"Technical Lead","4.0","2.0","PHP",,23,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка,eCommerce"
2243,"Киев",3000,1000,"Software Engineer","3.0","0.0","JavaScript",,23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка"
2244,"Киев",3000,2000,"Software Engineer","2.0","0.0","C#/.NET",,23,"мужской","Высшее","НАУ","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
2245,"Львов",3000,600,"QA Tech Lead","4.0","0.0",,"General QA",23,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
2246,"Киев",3000,500,"Software Engineer","4.0","0.5","JavaScript",,23,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка,Другое"
2247,"Львов",3000,500,"Software Engineer","5.0","0.25","Golang",,23,"мужской","Техникум / Колледж",,"False","средний","до 50 человек","Стартап","Веб-разработка,Корпоративные системы"
2248,"Ужгород",3000,1000,"Software Engineer","3.0","0.0","Java",,23,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Desktop Applications,Веб-разработка,Телекоммуникации"
2249,"Киев",3000,900,"Software Engineer","4.0","0.5","Ruby/Rails",,23,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Продуктовая","Веб-разработка"
2250,"Киев",3000,400,"Software Engineer","4.0","1.0","JavaScript",,23,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
2251,"Киев",3000,1500,"Software Engineer","3.0","0.5","JavaScript",,23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
2252,"Львов",3000,800,"Senior Software Engineer","4.0","2.0","JavaScript",,23,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2253,"Киев",3000,1200,"Software Engineer","3.0","0.5","JavaScript",,23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
2254,"Киев",3000,500,"Software Engineer","3.0","1.0","Java",,23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
2255,"Киев",3000,1700,"Software Engineer","2.0","0.0","Java",,23,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,eCommerce,Корпоративные системы"
2256,"Киев",3000,1000,"QA Engineer","3.0","0.0",,"Automation QA",23,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
2257,"Киев",3000,1350,"Software Engineer","3.0","0.25","Scala",,23,"женский","Еще студент","НАУ","True","продвинутый","до 200 человек","Продуктовая","Другое"
2258,"Киев",3000,2000,"Software Engineer","3.0","0.5","JavaScript",,23,"мужской","Высшее","НАУ","False","ниже среднего","до 1000 человек","Продуктовая","Веб-разработка"
2259,"Киев",3000,2100,"Senior Software Engineer","2.0","0.0","Erlang",,23,"мужской","Незаконченное высшее","Другой вуз","False","продвинутый","до 50 человек","Аутсорсинговая","Веб-разработка,Системное программирование"
2260,"Харьков",3000,1000,"Technical Lead","4.0","2.0","Golang",,23,"мужской","Высшее","ХНУРЭ","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
2261,"Львов",3000,900,"Software Engineer","3.0","2.0","Java",,23,"мужской","Незаконченное высшее",,"False","средний","до 200 человек","Аутсорсинговая","Android"
2262,"Одесса",3000,1500,"Software Engineer","2.0","1.0","JavaScript",,24,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
2263,"Днепр",3000,300,"Senior Software Engineer","5.0","1.0","C#/.NET",,24,"мужской","Высшее","ЖГТУ","False","средний","до 200 человек","Продуктовая","Android,iOS,Gamedev"
2264,"Киев",3000,1500,"Software Engineer","3.0","2.0","JavaScript",,24,"мужской","Техникум / Колледж",,"False","средний","до 50 человек","Продуктовая","Веб-разработка,Финансы и банки,Корпоративные системы"
